site_name,year,sst
19131S-1,2008,25.49920765
19131S-1,2009,25.98753425
19131S-1,2010,26.25043836
19131S-1,2011,25.32468493
19131S-1,2012,25.51278689
19131S-1,2013,25.88668493
19131S-1,2014,25.61671233
19131S-1,2015,25.93054795
19131S-1,2016,26.46185792
19131S-1,2017,26.09515068
19131S-1,2018,25.71947945
19131S-1,2019,25.50103825
19131S-1,2020,25.98491935
19131S-1,2021,26.11021918
19131S-2,2008,25.49920765
19131S-2,2009,25.98753425
19131S-2,2010,26.25043836
19131S-2,2011,25.32468493
19131S-2,2012,25.51278689
19131S-2,2013,25.88668493
19131S-2,2014,25.61671233
19131S-2,2015,25.93054795
19131S-2,2016,26.46185792
19131S-2,2017,26.09515068
19131S-2,2018,25.71947945
19131S-2,2019,25.50103825
19131S-2,2020,25.98491935
19131S-2,2021,26.11021918
19131S-3,2008,25.49920765
19131S-3,2009,25.98753425
19131S-3,2010,26.25043836
19131S-3,2011,25.32468493
19131S-3,2012,25.51278689
19131S-3,2013,25.88668493
19131S-3,2014,25.61671233
19131S-3,2015,25.93054795
19131S-3,2016,26.46185792
19131S-3,2017,26.09515068
19131S-3,2018,25.71947945
19131S-3,2019,25.50103825
19131S-3,2020,25.98491935
19131S-3,2021,26.11021918
19138S-1,2008,25.48081967
19138S-1,2009,25.97452055
19138S-1,2010,26.23273973
19138S-1,2011,25.31315068
19138S-1,2012,25.49737705
19138S-1,2013,25.87526027
19138S-1,2014,25.60032877
19138S-1,2015,25.91427397
19138S-1,2016,26.44642077
19138S-1,2017,26.083452050000002
19138S-1,2018,25.70673973
19138S-1,2019,25.48016393
19138S-1,2020,25.96768817
19138S-1,2021,26.09369863
19138S-2,2008,25.48081967
19138S-2,2009,25.97452055
19138S-2,2010,26.23273973
19138S-2,2011,25.31315068
19138S-2,2012,25.49737705
19138S-2,2013,25.87526027
19138S-2,2014,25.60032877
19138S-2,2015,25.91427397
19138S-2,2016,26.44642077
19138S-2,2017,26.083452050000002
19138S-2,2018,25.70673973
19138S-2,2019,25.48016393
19138S-2,2020,25.96768817
19138S-2,2021,26.09369863
19138S-3,2008,25.48081967
19138S-3,2009,25.97452055
19138S-3,2010,26.23273973
19138S-3,2011,25.31315068
19138S-3,2012,25.49737705
19138S-3,2013,25.87526027
19138S-3,2014,25.60032877
19138S-3,2015,25.91427397
19138S-3,2016,26.44642077
19138S-3,2017,26.083452050000002
19138S-3,2018,25.70673973
19138S-3,2019,25.48016393
19138S-3,2020,25.96768817
19138S-3,2021,26.09369863
20104S-1,2008,25.4029235
20104S-1,2009,25.89720548
20104S-1,2010,26.1610411
20104S-1,2011,25.2080274
20104S-1,2012,25.39297814
20104S-1,2013,25.80419178
20104S-1,2014,25.50534247
20104S-1,2015,25.84805479
20104S-1,2016,26.35814208
20104S-1,2017,26.00709589
20104S-1,2018,25.63950685
20104S-1,2019,25.42174863
20104S-1,2020,25.89758065
20104S-1,2021,25.99126027
20104S-2,2008,25.4029235
20104S-2,2009,25.89720548
20104S-2,2010,26.1610411
20104S-2,2011,25.2080274
20104S-2,2012,25.39297814
20104S-2,2013,25.80419178
20104S-2,2014,25.50534247
20104S-2,2015,25.84805479
20104S-2,2016,26.35814208
20104S-2,2017,26.00709589
20104S-2,2018,25.63950685
20104S-2,2019,25.42174863
20104S-2,2020,25.89758065
20104S-2,2021,25.99126027
20104S-3,2008,25.4029235
20104S-3,2009,25.89720548
20104S-3,2010,26.1610411
20104S-3,2011,25.2080274
20104S-3,2012,25.39297814
20104S-3,2013,25.80419178
20104S-3,2014,25.50534247
20104S-3,2015,25.84805479
20104S-3,2016,26.35814208
20104S-3,2017,26.00709589
20104S-3,2018,25.63950685
20104S-3,2019,25.42174863
20104S-3,2020,25.89758065
20104S-3,2021,25.99126027
20348S-1,2008,25.31398907
20348S-1,2009,25.76158904
20348S-1,2010,26.12950685
20348S-1,2011,25.1990411
20348S-1,2012,25.35338798
20348S-1,2013,25.61235616
20348S-1,2014,25.43273973
20348S-1,2015,25.70460274
20348S-1,2016,26.12778689
20348S-1,2017,25.90054795
20348S-1,2018,25.48917808
20348S-1,2019,25.30043716
20348S-1,2020,25.7980914
20348S-1,2021,25.83112329
20348S-2,2008,25.31398907
20348S-2,2009,25.76158904
20348S-2,2010,26.12950685
20348S-2,2011,25.1990411
20348S-2,2012,25.37346269
20348S-2,2013,25.61235616
20348S-2,2014,25.43273973
20348S-2,2015,25.70460274
20348S-2,2016,26.12778689
20348S-2,2017,25.90054795
20348S-2,2018,25.48917808
20348S-2,2019,25.30043716
20348S-2,2020,25.7980914
20348S-2,2021,25.83112329
20348S-3,2008,25.31398907
20348S-3,2009,25.76158904
20348S-3,2010,26.12950685
20348S-3,2011,25.1990411
20348S-3,2012,25.35338798
20348S-3,2013,25.61235616
20348S-3,2014,25.43273973
20348S-3,2015,25.70460274
20348S-3,2016,26.12778689
20348S-3,2017,25.90054795
20348S-3,2018,25.48917808
20348S-3,2019,25.30043716
20348S-3,2020,25.7980914
20348S-3,2021,25.83112329
20353S-1,2008,25.29163934
20353S-1,2009,25.752
20353S-1,2010,26.09517808
20353S-1,2011,25.17342466
20353S-1,2012,25.33153005
20353S-1,2013,25.60246575
20353S-1,2014,25.41090411
20353S-1,2015,25.70309589
20353S-1,2016,26.12887978
20353S-1,2017,25.90054795
20353S-1,2018,25.48816438
20353S-1,2019,25.29489071
20353S-1,2020,25.79548387
20353S-1,2021,25.83786301
20353S-2,2008,25.29163934
20353S-2,2009,25.752
20353S-2,2010,26.09517808
20353S-2,2011,25.17342466
20353S-2,2012,25.33153005
20353S-2,2013,25.60246575
20353S-2,2014,25.41090411
20353S-2,2015,25.70309589
20353S-2,2016,26.12887978
20353S-2,2017,25.90054795
20353S-2,2018,25.48816438
20353S-2,2019,25.29489071
20353S-2,2020,25.79548387
20353S-2,2021,25.83786301
20353S-3,2008,25.29163934
20353S-3,2009,25.752
20353S-3,2010,26.09517808
20353S-3,2011,25.17342466
20353S-3,2012,25.33153005
20353S-3,2013,25.60246575
20353S-3,2014,25.41090411
20353S-3,2015,25.70309589
20353S-3,2016,26.12887978
20353S-3,2017,25.90054795
20353S-3,2018,25.48816438
20353S-3,2019,25.29489071
20353S-3,2020,25.79548387
20353S-3,2021,25.83786301
21060S-1,2008,25.23773224
21060S-1,2009,25.71131507
21060S-1,2010,25.97441096
21060S-1,2011,25.04364384
21060S-1,2012,25.22521858
21060S-1,2013,25.57224658
21060S-1,2014,25.31939726
21060S-1,2015,25.67030137
21060S-1,2016,26.1115847
21060S-1,2017,25.85180822
21060S-1,2018,25.43909589
21060S-1,2019,25.24464481
21060S-1,2020,25.74607527
21060S-1,2021,25.80405479
21060S-2,2008,25.23773224
21060S-2,2009,25.71131507
21060S-2,2010,25.97441096
21060S-2,2011,25.04364384
21060S-2,2012,25.22521858
21060S-2,2013,25.57224658
21060S-2,2014,25.31939726
21060S-2,2015,25.67030137
21060S-2,2016,26.1115847
21060S-2,2017,25.85180822
21060S-2,2018,25.43909589
21060S-2,2019,25.24464481
21060S-2,2020,25.74607527
21060S-2,2021,25.80405479
21060S-3,2008,25.23773224
21060S-3,2009,25.71131507
21060S-3,2010,25.97441096
21060S-3,2011,25.04364384
21060S-3,2012,25.22521858
21060S-3,2013,25.57224658
21060S-3,2014,25.31939726
21060S-3,2015,25.67030137
21060S-3,2016,26.1115847
21060S-3,2017,25.85180822
21060S-3,2018,25.43909589
21060S-3,2019,25.24464481
21060S-3,2020,25.74607527
21060S-3,2021,25.80405479
21062S-1,2008,25.27379781
21062S-1,2009,25.7409589
21062S-1,2010,26.0600274
21062S-1,2011,25.13827397
21062S-1,2012,25.29997268
21062S-1,2013,25.59219178
21062S-1,2014,25.37868493
21062S-1,2015,25.69273973
21062S-1,2016,26.12396175
21062S-1,2017,25.88539726
21062S-1,2018,25.47646575
21062S-1,2019,25.27909836
21062S-1,2020,25.78163978
21062S-1,2021,25.83531507
21062S-2,2008,25.27379781
21062S-2,2009,25.7409589
21062S-2,2010,26.0600274
21062S-2,2011,25.13827397
21062S-2,2012,25.29997268
21062S-2,2013,25.59219178
21062S-2,2014,25.37868493
21062S-2,2015,25.69273973
21062S-2,2016,26.12396175
21062S-2,2017,25.88539726
21062S-2,2018,25.47646575
21062S-2,2019,25.27909836
21062S-2,2020,25.78163978
21062S-2,2021,25.83531507
21062S-3,2008,25.27379781
21062S-3,2009,25.7409589
21062S-3,2010,26.0600274
21062S-3,2011,25.13827397
21062S-3,2012,25.29997268
21062S-3,2013,25.59219178
21062S-3,2014,25.37868493
21062S-3,2015,25.69273973
21062S-3,2016,26.12396175
21062S-3,2017,25.88539726
21062S-3,2018,25.47646575
21062S-3,2019,25.27909836
21062S-3,2020,25.78163978
21062S-3,2021,25.83531507
21064S-1,2008,25.2397541
21064S-1,2009,25.71394521
21064S-1,2010,26.00441096
21064S-1,2011,25.07794521
21064S-1,2012,25.24407104
21064S-1,2013,25.56578082
21064S-1,2014,25.32569863
21064S-1,2015,25.6619726
21064S-1,2016,26.10363388
21064S-1,2017,25.85761644
21064S-1,2018,25.44564384
21064S-1,2019,25.24144809
21064S-1,2020,25.74744624
21064S-1,2021,25.81079452
21064S-2,2008,25.2397541
21064S-2,2009,25.71394521
21064S-2,2010,26.00441096
21064S-2,2011,25.07794521
21064S-2,2012,25.24407104
21064S-2,2013,25.56578082
21064S-2,2014,25.32569863
21064S-2,2015,25.6619726
21064S-2,2016,26.10363388
21064S-2,2017,25.85761644
21064S-2,2018,25.44564384
21064S-2,2019,25.24144809
21064S-2,2020,25.74744624
21064S-2,2021,25.81079452
21064S-3,2008,25.2397541
21064S-3,2009,25.71394521
21064S-3,2010,26.00441096
21064S-3,2011,25.07794521
21064S-3,2012,25.24407104
21064S-3,2013,25.56578082
21064S-3,2014,25.32569863
21064S-3,2015,25.6619726
21064S-3,2016,26.10363388
21064S-3,2017,25.85761644
21064S-3,2018,25.44564384
21064S-3,2019,25.24144809
21064S-3,2020,25.74744624
21064S-3,2021,25.81079452
21139S-1,2008,25.0570765
21139S-1,2009,25.54383562
21139S-1,2010,25.90463014
21139S-1,2011,24.95873973
21139S-1,2012,25.10956284
21139S-1,2013,25.38690411
21139S-1,2014,25.17290411
21139S-1,2015,25.50263014
21139S-1,2016,25.91368852
21139S-1,2017,25.72068493
21139S-1,2018,25.3089863
21139S-1,2019,25.0763388
21139S-1,2020,25.5852957
21139S-1,2021,25.63975342
21139S-2,2008,25.0570765
21139S-2,2009,25.54383562
21139S-2,2010,25.90463014
21139S-2,2011,24.95873973
21139S-2,2012,25.10956284
21139S-2,2013,25.38690411
21139S-2,2014,25.17290411
21139S-2,2015,25.50263014
21139S-2,2016,25.91368852
21139S-2,2017,25.72068493
21139S-2,2018,25.3089863
21139S-2,2019,25.0763388
21139S-2,2020,25.5852957
21139S-2,2021,25.63975342
21139S-3,2008,25.0570765
21139S-3,2009,25.54383562
21139S-3,2010,25.90463014
21139S-3,2011,24.95873973
21139S-3,2012,25.10956284
21139S-3,2013,25.38690411
21139S-3,2014,25.17290411
21139S-3,2015,25.50263014
21139S-3,2016,25.91368852
21139S-3,2017,25.72068493
21139S-3,2018,25.3089863
21139S-3,2019,25.0763388
21139S-3,2020,25.5852957
21139S-3,2021,25.63975342
21187S-1,2008,25.12931694
21187S-1,2009,25.59189041
21187S-1,2010,26.00068493
21187S-1,2011,25.02263014
21187S-1,2012,25.21098361
21187S-1,2013,25.42857534
21187S-1,2014,25.2709863
21187S-1,2015,25.54643836
21187S-1,2016,25.94939891
21187S-1,2017,25.75893151
21187S-1,2018,25.35482192
21187S-1,2019,25.15193989
21187S-1,2020,25.62521505
21187S-1,2021,25.68389041
21187S-2,2008,25.12931694
21187S-2,2009,25.59189041
21187S-2,2010,26.00068493
21187S-2,2011,25.02263014
21187S-2,2012,25.21098361
21187S-2,2013,25.42857534
21187S-2,2014,25.2709863
21187S-2,2015,25.54643836
21187S-2,2016,25.94939891
21187S-2,2017,25.75893151
21187S-2,2018,25.35482192
21187S-2,2019,25.15193989
21187S-2,2020,25.62521505
21187S-2,2021,25.68389041
21187S-3,2008,25.12931694
21187S-3,2009,25.59189041
21187S-3,2010,26.00068493
21187S-3,2011,25.02263014
21187S-3,2012,25.21098361
21187S-3,2013,25.42857534
21187S-3,2014,25.2709863
21187S-3,2015,25.54643836
21187S-3,2016,25.94939891
21187S-3,2017,25.75893151
21187S-3,2018,25.35482192
21187S-3,2019,25.15193989
21187S-3,2020,25.62521505
21187S-3,2021,25.68389041
21245S-1,2008,25.49642077
21245S-1,2009,25.97575342
21245S-1,2010,26.34068493
21245S-1,2011,25.41720548
21245S-1,2012,25.62508197
21245S-1,2013,25.74906849
21245S-1,2014,25.62657534
21245S-1,2015,25.88339726
21245S-1,2016,26.29035519
21245S-1,2017,26.07430137
21245S-1,2018,25.69975342
21245S-1,2019,25.50494536
21245S-1,2020,26.05225806
21245S-1,2021,26.09917808
21245S-2,2008,25.49642077
21245S-2,2009,25.97575342
21245S-2,2010,26.34068493
21245S-2,2011,25.41720548
21245S-2,2012,25.62508197
21245S-2,2013,25.74906849
21245S-2,2014,25.62657534
21245S-2,2015,25.88339726
21245S-2,2016,26.29035519
21245S-2,2017,26.07430137
21245S-2,2018,25.69975342
21245S-2,2019,25.50494536
21245S-2,2020,26.05225806
21245S-2,2021,26.09917808
21245S-3,2008,25.45308743
21245S-3,2009,25.91967123
21245S-3,2010,26.28284932
21245S-3,2011,25.36336986
21245S-3,2012,25.56718579
21245S-3,2013,25.69342466
21245S-3,2014,25.56536986
21245S-3,2015,25.83665753
21245S-3,2016,26.2339071
21245S-3,2017,26.02994521
21245S-3,2018,25.65473973
21245S-3,2019,25.45860215
21245S-3,2020,25.9936828
21245S-3,2021,26.04260274
21278S-1,2008,25.66128415
21278S-1,2009,26.13975342
21278S-1,2010,26.47808219
21278S-1,2011,25.61178082
21278S-1,2012,25.80650273
21278S-1,2013,25.90827397
21278S-1,2014,25.78572603
21278S-1,2015,26.03372603
21278S-1,2016,26.4384153
21278S-1,2017,26.19189041
21278S-1,2018,25.82065753
21278S-1,2019,25.64908602
21278S-1,2020,26.18776882
21278S-1,2021,26.23268493
21278S-2,2008,25.66128415
21278S-2,2009,26.13975342
21278S-2,2010,26.47808219
21278S-2,2011,25.61178082
21278S-2,2012,25.80650273
21278S-2,2013,25.90827397
21278S-2,2014,25.78572603
21278S-2,2015,26.03372603
21278S-2,2016,26.4384153
21278S-2,2017,26.19189041
21278S-2,2018,25.82065753
21278S-2,2019,25.63882514
21278S-2,2020,26.18776882
21278S-2,2021,26.23268493
21278S-3,2008,25.66128415
21278S-3,2009,26.13975342
21278S-3,2010,26.47808219
21278S-3,2011,25.61178082
21278S-3,2012,25.80650273
21278S-3,2013,25.90827397
21278S-3,2014,25.78572603
21278S-3,2015,26.03372603
21278S-3,2016,26.4384153
21278S-3,2017,26.19189041
21278S-3,2018,25.82065753
21278S-3,2019,25.63882514
21278S-3,2020,26.18776882
21278S-3,2021,26.23268493
21296S-1,2008,25.47065574
21296S-1,2009,25.9079726
21296S-1,2010,26.27041096
21296S-1,2011,25.37975342
21296S-1,2012,25.56967213
21296S-1,2013,25.68931507
21296S-1,2014,25.55989041
21296S-1,2015,25.84408219
21296S-1,2016,26.21371585
21296S-1,2017,26.00580822
21296S-1,2018,25.63454795
21296S-1,2019,25.43087432
21296S-1,2020,25.96669355
21296S-1,2021,26.0099726
21296S-2,2008,25.47065574
21296S-2,2009,25.9079726
21296S-2,2010,26.27041096
21296S-2,2011,25.37975342
21296S-2,2012,25.56967213
21296S-2,2013,25.68931507
21296S-2,2014,25.55989041
21296S-2,2015,25.84408219
21296S-2,2016,26.21371585
21296S-2,2017,26.00580822
21296S-2,2018,25.63454795
21296S-2,2019,25.43087432
21296S-2,2020,25.96669355
21296S-2,2021,26.0099726
21296S-3,2008,25.47065574
21296S-3,2009,25.9079726
21296S-3,2010,26.27041096
21296S-3,2011,25.37975342
21296S-3,2012,25.56967213
21296S-3,2013,25.68931507
21296S-3,2014,25.55989041
21296S-3,2015,25.84408219
21296S-3,2016,26.21371585
21296S-3,2017,26.00580822
21296S-3,2018,25.63454795
21296S-3,2019,25.43087432
21296S-3,2020,25.96669355
21296S-3,2021,26.0099726
21302S-1,2008,25.37795082
21302S-1,2009,25.78153425
21302S-1,2010,26.15512329
21302S-1,2011,25.27073973
21302S-1,2012,25.44510929
21302S-1,2013,25.58460274
21302S-1,2014,25.45673973
21302S-1,2015,25.74408219
21302S-1,2016,26.0768306
21302S-1,2017,25.89958904
21302S-1,2018,25.54446575
21302S-1,2019,25.34530055
21302S-1,2020,25.84373656
21302S-1,2021,25.88172603
21302S-2,2008,25.37795082
21302S-2,2009,25.78153425
21302S-2,2010,26.15512329
21302S-2,2011,25.27073973
21302S-2,2012,25.44510929
21302S-2,2013,25.58460274
21302S-2,2014,25.45673973
21302S-2,2015,25.74408219
21302S-2,2016,26.0768306
21302S-2,2017,25.89958904
21302S-2,2018,25.54446575
21302S-2,2019,25.34530055
21302S-2,2020,25.84373656
21302S-2,2021,25.88172603
21302S-3,2008,25.37795082
21302S-3,2009,25.78153425
21302S-3,2010,26.15512329
21302S-3,2011,25.27073973
21302S-3,2012,25.44510929
21302S-3,2013,25.58460274
21302S-3,2014,25.45673973
21302S-3,2015,25.74408219
21302S-3,2016,26.0768306
21302S-3,2017,25.89958904
21302S-3,2018,25.54446575
21302S-3,2019,25.34530055
21302S-3,2020,25.84373656
21302S-3,2021,25.88172603
21529S-1,2008,25.06729508
21529S-1,2009,25.53030137
21529S-1,2010,25.90643836
21529S-1,2011,24.94632877
21529S-1,2012,25.12491803
21529S-1,2013,25.33832877
21529S-1,2014,25.15953425
21529S-1,2015,25.47243836
21529S-1,2016,25.86871585
21529S-1,2017,25.70123288
21529S-1,2018,25.31917808
21529S-1,2019,25.10557377
21529S-1,2020,25.5494086
21529S-1,2021,25.64180822
21529S-2,2008,25.06729508
21529S-2,2009,25.53030137
21529S-2,2010,25.90643836
21529S-2,2011,24.94632877
21529S-2,2012,25.12491803
21529S-2,2013,25.33832877
21529S-2,2014,25.15953425
21529S-2,2015,25.47243836
21529S-2,2016,25.86871585
21529S-2,2017,25.70123288
21529S-2,2018,25.31917808
21529S-2,2019,25.10557377
21529S-2,2020,25.5494086
21529S-2,2021,25.64180822
21529S-3,2008,25.06729508
21529S-3,2009,25.53030137
21529S-3,2010,25.90643836
21529S-3,2011,24.94632877
21529S-3,2012,25.12491803
21529S-3,2013,25.33832877
21529S-3,2014,25.15953425
21529S-3,2015,25.47243836
21529S-3,2016,25.86871585
21529S-3,2017,25.70123288
21529S-3,2018,25.31917808
21529S-3,2019,25.10557377
21529S-3,2020,25.5494086
21529S-3,2021,25.64180822
21550S-1,2008,24.94612022
21550S-1,2009,25.38873973
21550S-1,2010,25.73054795
21550S-1,2011,24.85682192
21550S-1,2012,24.9742623
21550S-1,2013,25.23364384
21550S-1,2014,25.06191781
21550S-1,2015,25.38747945
21550S-1,2016,25.73199454
21550S-1,2017,25.60282192
21550S-1,2018,25.238
21550S-1,2019,25.04871585
21550S-1,2020,25.44048387
21550S-1,2021,25.50934247
21550S-2,2008,24.94612022
21550S-2,2009,25.38873973
21550S-2,2010,25.73054795
21550S-2,2011,24.85682192
21550S-2,2012,24.9742623
21550S-2,2013,25.23364384
21550S-2,2014,25.06191781
21550S-2,2015,25.38747945
21550S-2,2016,25.73199454
21550S-2,2017,25.60282192
21550S-2,2018,25.238
21550S-2,2019,25.04871585
21550S-2,2020,25.44048387
21550S-2,2021,25.50934247
21550S-3,2008,24.94612022
21550S-3,2009,25.38873973
21550S-3,2010,25.73054795
21550S-3,2011,24.85682192
21550S-3,2012,24.9742623
21550S-3,2013,25.23364384
21550S-3,2014,25.06191781
21550S-3,2015,25.38747945
21550S-3,2016,25.73199454
21550S-3,2017,25.60282192
21550S-3,2018,25.238
21550S-3,2019,25.04871585
21550S-3,2020,25.44048387
21550S-3,2021,25.50934247
21558S-1,2008,25.28
21558S-1,2009,25.6770411
21558S-1,2010,26.05441096
21558S-1,2011,25.16536986
21558S-1,2012,25.32898907
21558S-1,2013,25.48641096
21558S-1,2014,25.36109589
21558S-1,2015,25.64391781
21558S-1,2016,25.96846995
21558S-1,2017,25.81786301
21558S-1,2018,25.46126027
21558S-1,2019,25.27398907
21558S-1,2020,25.7388172
21558S-1,2021,25.77975342
21558S-2,2008,25.29062842
21558S-2,2009,25.66463014
21558S-2,2010,26.046
21558S-2,2011,25.1790137
21558S-2,2012,25.32980874
21558S-2,2013,25.49523288
21558S-2,2014,25.37638356
21558S-2,2015,25.64931507
21558S-2,2016,25.94483607
21558S-2,2017,25.80153425
21558S-2,2018,25.45531507
21558S-2,2019,25.27978142
21558S-2,2020,25.72956989
21558S-2,2021,25.76158904
21558S-3,2008,25.29062842
21558S-3,2009,25.66463014
21558S-3,2010,26.046
21558S-3,2011,25.1790137
21558S-3,2012,25.32980874
21558S-3,2013,25.49523288
21558S-3,2014,25.37638356
21558S-3,2015,25.64931507
21558S-3,2016,25.94483607
21558S-3,2017,25.80153425
21558S-3,2018,25.45531507
21558S-3,2019,25.27978142
21558S-3,2020,25.72956989
21558S-3,2021,25.76158904
21591S-1,2008,25.19642077
21591S-1,2009,25.7390411
21591S-1,2010,25.93131507
21591S-1,2011,24.95438356
21591S-1,2012,25.18330601
21591S-1,2013,25.56246575
21591S-1,2014,25.28463014
21591S-1,2015,25.66320548
21591S-1,2016,26.14907104
21591S-1,2017,25.86005479
21591S-1,2018,25.45273973
21591S-1,2019,25.22622951
21591S-1,2020,25.75040323
21591S-1,2021,25.82868493
21591S-2,2008,25.19642077
21591S-2,2009,25.7390411
21591S-2,2010,25.93131507
21591S-2,2011,24.95438356
21591S-2,2012,25.18330601
21591S-2,2013,25.56246575
21591S-2,2014,25.28463014
21591S-2,2015,25.66320548
21591S-2,2016,26.14907104
21591S-2,2017,25.86005479
21591S-2,2018,25.45273973
21591S-2,2019,25.22622951
21591S-2,2020,25.75040323
21591S-2,2021,25.82868493
21591S-3,2008,25.19642077
21591S-3,2009,25.7390411
21591S-3,2010,25.93131507
21591S-3,2011,24.95438356
21591S-3,2012,25.18330601
21591S-3,2013,25.56246575
21591S-3,2014,25.28463014
21591S-3,2015,25.66320548
21591S-3,2016,26.14907104
21591S-3,2017,25.86005479
21591S-3,2018,25.45273973
21591S-3,2019,25.22622951
21591S-3,2020,25.75040323
21591S-3,2021,25.82868493
22084S-1,2008,24.87240437
22084S-1,2009,25.2709589
22084S-1,2010,25.61353425
22084S-1,2011,24.79550685
22084S-1,2012,24.86516393
22084S-1,2013,25.18032877
22084S-1,2014,25.01805479
22084S-1,2015,25.30745205
22084S-1,2016,25.62729508
22084S-1,2017,25.52871233
22084S-1,2018,25.18657534
22084S-1,2019,25.03602151
22084S-1,2020,25.3625
22084S-1,2021,25.42079452
22084S-2,2008,24.87240437
22084S-2,2009,25.2709589
22084S-2,2010,25.61353425
22084S-2,2011,24.79550685
22084S-2,2012,24.86516393
22084S-2,2013,25.18032877
22084S-2,2014,25.01805479
22084S-2,2015,25.30745205
22084S-2,2016,25.62729508
22084S-2,2017,25.52871233
22084S-2,2018,25.18657534
22084S-2,2019,25.02557377
22084S-2,2020,25.3625
22084S-2,2021,25.42079452
22084S-3,2008,24.87240437
22084S-3,2009,25.2709589
22084S-3,2010,25.61353425
22084S-3,2011,24.79550685
22084S-3,2012,24.86516393
22084S-3,2013,25.18032877
22084S-3,2014,25.01805479
22084S-3,2015,25.30745205
22084S-3,2016,25.62729508
22084S-3,2017,25.52871233
22084S-3,2018,25.18657534
22084S-3,2019,25.02557377
22084S-3,2020,25.3625
22084S-3,2021,25.42079452
2nd Valley Boat Shed,2008,17.13172131
2nd Valley Boat Shed,2009,17.54983562
2nd Valley Boat Shed,2010,17.3909589
2nd Valley Boat Shed,2011,17.17646575
2nd Valley Boat Shed,2012,17.0868306
2nd Valley Boat Shed,2013,17.76794521
2nd Valley Boat Shed,2014,17.52010959
2nd Valley Boat Shed,2015,17.03082192
2nd Valley Boat Shed,2016,17.25685792
2nd Valley Boat Shed,2017,17.656
2nd Valley Boat Shed,2018,17.40186301
2nd Valley Boat Shed,2019,17.32598361
2nd Valley Boat Shed,2020,16.92548387
2nd Valley Boat Shed,2021,17.02134247
Acron Ledge,2008,18.36997268
Acron Ledge,2009,18.81378082
Acron Ledge,2010,19.25021918
Acron Ledge,2011,19.08764384
Acron Ledge,2012,18.21969945
Acron Ledge,2013,19.27189041
Acron Ledge,2014,19.51739726
Acron Ledge,2015,19.4710137
Acron Ledge,2016,19.6068306
Acron Ledge,2017,19.25663014
Acron Ledge,2018,18.71783562
Acron Ledge,2019,19.40699454
Acron Ledge,2020,19.01107527
Acron Ledge,2021,18.98065753
Actaeon Island,2008,13.58672131
Actaeon Island,2009,13.70208219
Actaeon Island,2010,14.08542466
Actaeon Island,2011,13.58208219
Actaeon Island,2012,13.99551913
Actaeon Island,2013,14.29238356
Actaeon Island,2014,14.00561644
Actaeon Island,2015,13.48775342
Actaeon Island,2016,14.31991803
Actaeon Island,2017,14.18591781
Actaeon Island,2018,14.27246575
Actaeon Island,2019,13.85505464
Actaeon Island,2020,13.60827957
Actaeon Island,2021,13.96816438
Agincourt Reef - The Gap,2008,26.49734973
Agincourt Reef - The Gap,2009,26.89517808
Agincourt Reef - The Gap,2010,27.31928767
Agincourt Reef - The Gap,2011,26.46786301
Agincourt Reef - The Gap,2012,26.52915301
Agincourt Reef - The Gap,2013,26.85117808
Agincourt Reef - The Gap,2014,26.50035616
Agincourt Reef - The Gap,2015,26.73312329
Agincourt Reef - The Gap,2016,27.56265027
Agincourt Reef - The Gap,2017,27.07673973
Agincourt Reef - The Gap,2018,26.7549589
Agincourt Reef - The Gap,2019,26.43546448
Agincourt Reef - The Gap,2020,27.15978495
Agincourt Reef - The Gap,2021,27.25813699
Agincourt Reef - The Point,2008,26.49734973
Agincourt Reef - The Point,2009,26.89517808
Agincourt Reef - The Point,2010,27.31928767
Agincourt Reef - The Point,2011,26.46786301
Agincourt Reef - The Point,2012,26.52915301
Agincourt Reef - The Point,2013,26.85117808
Agincourt Reef - The Point,2014,26.50035616
Agincourt Reef - The Point,2015,26.73312329
Agincourt Reef - The Point,2016,27.56265027
Agincourt Reef - The Point,2017,27.07673973
Agincourt Reef - The Point,2018,26.7549589
Agincourt Reef - The Point,2019,26.43546448
Agincourt Reef - The Point,2020,27.15978495
Agincourt Reef - The Point,2021,27.25813699
Agincourt Reef - Three Sisters,2008,26.49734973
Agincourt Reef - Three Sisters,2009,26.89517808
Agincourt Reef - Three Sisters,2010,27.31928767
Agincourt Reef - Three Sisters,2011,26.46786301
Agincourt Reef - Three Sisters,2012,26.52915301
Agincourt Reef - Three Sisters,2013,26.85117808
Agincourt Reef - Three Sisters,2014,26.50035616
Agincourt Reef - Three Sisters,2015,26.73312329
Agincourt Reef - Three Sisters,2016,27.56265027
Agincourt Reef - Three Sisters,2017,27.07673973
Agincourt Reef - Three Sisters,2018,26.7549589
Agincourt Reef - Three Sisters,2019,26.43546448
Agincourt Reef - Three Sisters,2020,27.15978495
Agincourt Reef - Three Sisters,2021,27.25813699
AGINCOURT REEFS (NO 1)-1,2008,26.52489071
AGINCOURT REEFS (NO 1)-1,2009,26.92030137
AGINCOURT REEFS (NO 1)-1,2010,27.35687671
AGINCOURT REEFS (NO 1)-1,2011,26.50769863
AGINCOURT REEFS (NO 1)-1,2012,26.5704918
AGINCOURT REEFS (NO 1)-1,2013,26.88320548
AGINCOURT REEFS (NO 1)-1,2014,26.52016438
AGINCOURT REEFS (NO 1)-1,2015,26.75068493
AGINCOURT REEFS (NO 1)-1,2016,27.58893443
